date,IDHM 2010,CodMunIBGE
2010-01-01,0.7,4302451
2010-01-01,0.692,4302501
2010-01-01,0.745,4302584
2010-01-01,0.674,4302600
2010-01-01,0.699,4302659
2010-01-01,0.689,4302709
2010-01-01,0.704,4302808
2010-01-01,0.7,4302907
2010-01-01,0.742,4303004
2010-01-01,0.757,4303103
2010-01-01,0.662,4303202
2010-01-01,0.719,4303301
2010-01-01,0.699,4303400
2010-01-01,0.697,4303509
2010-01-01,0.736,4303558
2010-01-01,0.697,4303608
2010-01-01,0.706,4303673
2010-01-01,0.738,4303707
2010-01-01,0.76,4303806
2010-01-01,0.745,4303905
2010-01-01,0.703,4304002
2010-01-01,0.708,4304101
2010-01-01,0.674,4304200
2010-01-01,0.728,4304309
2010-01-01,0.698,4304358
2010-01-01,0.748,4304408
2010-01-01,0.65,4304507
2010-01-01,0.75,4304606
2010-01-01,0.713,4304614
2010-01-01,0.637,4304622
2010-01-01,0.743,4304630
2010-01-01,0.672,4304655
2010-01-01,0.637,4304663
2010-01-01,0.766,4304671
2010-01-01,0.661,4304689
2010-01-01,0.746,4304697
2010-01-01,0.766,4304705
2010-01-01,0.652,4304713
2010-01-01,0.796,4304804
2010-01-01,0.739,4304853
2010-01-01,0.785,4304903
2010-01-01,0.703,4304952
2010-01-01,0.739,4305009
2010-01-01,0.782,4305108
2010-01-01,0.701,4305116
2010-01-01,0.649,4305124
2010-01-01,0.661,4305132
2010-01-01,0.674,4305157
2010-01-01,0.66,4305173
2010-01-01,0.764,4305207
2010-01-01,0.757,4305306
2010-01-01,0.747,4305355
2010-01-01,0.62,4305371
2010-01-01,0.732,4305405
2010-01-01,0.706,4305439
2010-01-01,0.616,4305447
2010-01-01,0.729,4305454
2010-01-01,0.719,4305504
2010-01-01,0.765,4305587
2010-01-01,0.758,4305603
2010-01-01,0.747,4305702
2010-01-01,0.754,4305801
2010-01-01,0.692,4305835
2010-01-01,0.746,4305850
2010-01-01,0.744,4305871
2010-01-01,0.665,4305900
2010-01-01,0.727,4305934
2010-01-01,0.741,4305959
2010-01-01,0.706,4305975
2010-01-01,0.712,4306007
2010-01-01,0.644,4306056
2010-01-01,0.66,4306072
2010-01-01,0.75,4306106
2010-01-01,0.719,4306130
2010-01-01,0.723,4306205
2010-01-01,0.762,4306304
2010-01-01,0.707,4306320
2010-01-01,0.654,4306353
2010-01-01,0.648,4306379
2010-01-01,0.743,4306403
2010-01-01,0.67,4306429
2010-01-01,0.757,4306452
2010-01-01,0.587,4306502
2010-01-01,0.691,4306551
2010-01-01,0.708,4306601
2010-01-01,0.697,4306700
2010-01-01,0.706,4306734
2010-01-01,0.724,4306759
2010-01-01,0.717,4306767
2010-01-01,0.767,4306809
2010-01-01,0.657,4306908
2010-01-01,0.717,4306924
2010-01-01,0.68,4306932
2010-01-01,0.703,4306957
2010-01-01,0.712,4306973
2010-01-01,0.776,4307005
2010-01-01,0.716,4307054
2010-01-01,0.687,4307104
2010-01-01,0.681,4307203
2010-01-01,0.685,4307302
2010-01-01,0.68,4307401
2010-01-01,0.661,4307450
2010-01-01,0.765,4307500
2010-01-01,0.753,4307559
2010-01-01,0.757,4307609
2010-01-01,0.754,4307708
2010-01-01,0.767,4307807
2010-01-01,0.679,4307815
2010-01-01,0.712,4307831
2010-01-01,0.763,4307864
2010-01-01,0.777,4307906
2010-01-01,0.72,4308003
2010-01-01,0.666,4308052
2010-01-01,0.698,4308078
2010-01-01,0.75,4308102
2010-01-01,0.754,4308201
2010-01-01,0.663,4308250
2010-01-01,0.661,4308300
2010-01-01,0.682,4308409
2010-01-01,0.683,4308433
2010-01-01,0.756,4308458
2010-01-01,0.76,4308508
2010-01-01,0.786,4308607
2010-01-01,0.671,4308656
2010-01-01,0.738,4308706
2010-01-01,0.686,4308805
2010-01-01,0.733,4308854
2010-01-01,0.746,4308904
2010-01-01,0.721,4309001
2010-01-01,0.714,4309050
2010-01-01,0.764,4309100
2010-01-01,0.685,4309126
2010-01-01,0.634,4309159
2010-01-01,0.736,4309209
2010-01-01,0.758,4309258
2010-01-01,0.73,4309308
2010-01-01,0.765,4309407
2010-01-01,0.737,4309506
2010-01-01,0.749,4309555
2010-01-01,0.616,4309571
2010-01-01,0.783,4309605
2010-01-01,0.643,4309654
2010-01-01,0.738,4309704
2010-01-01,0.652,4309753
2010-01-01,0.739,4309803
2010-01-01,0.724,4309902
2010-01-01,0.638,4309951
2010-01-01,0.765,4310009
2010-01-01,0.721,4310108
2010-01-01,0.781,4310207
2010-01-01,0.73,4310306
2010-01-01,0.764,4310330
2010-01-01,0.743,4310363
2010-01-01,0.693,4310405
2010-01-01,0.673,4310413
2010-01-01,0.728,4310439
2010-01-01,0.791,4310462
2010-01-01,0.691,4310504
2010-01-01,0.76,4310538
2010-01-01,0.657,4310553
2010-01-01,0.664,4310579
2010-01-01,0.713,4310603
2010-01-01,0.669,4310652
2010-01-01,0.681,4310702
2010-01-01,0.724,4310751
2010-01-01,0.784,4310801
2010-01-01,0.658,4310850
2010-01-01,0.662,4310876
2010-01-01,0.726,4310900
2010-01-01,0.707,4311007
2010-01-01,0.712,4311106
2010-01-01,0.614,4311122
2010-01-01,0.631,4311130
2010-01-01,0.686,4311155
2010-01-01,0.716,4311205
2010-01-01,0.67,4311239
2010-01-01,0.643,4311254
2010-01-01,0.789,4311270
2010-01-01,0.738,4311304
2010-01-01,0.778,4311403
2010-01-01,0.613,4311429
2010-01-01,0.699,4311502
2010-01-01,0.685,4311601
2010-01-01,0.712,4311627
2010-01-01,0.749,4311643
2010-01-01,0.692,4311700
2010-01-01,0.684,4311718
2010-01-01,0.649,4311734
2010-01-01,0.655,4311759
2010-01-01,0.682,4311775
2010-01-01,0.697,4311791
2010-01-01,0.774,4311809
2010-01-01,0.724,4311908
2010-01-01,0.701,4311981
2010-01-01,0.73,4312005
2010-01-01,0.687,4312054
2010-01-01,0.656,4312104
2010-01-01,0.727,4312138
2010-01-01,0.746,4312153
2010-01-01,0.717,4312179
2010-01-01,0.699,4312203
2010-01-01,0.681,4312252
2010-01-01,0.725,4312302
2010-01-01,0.764,4312351
2010-01-01,0.65,4312377
2010-01-01,0.752,4312385
2010-01-01,0.755,4312401
2010-01-01,0.714,4312427
2010-01-01,0.711,4312443
2010-01-01,0.702,4312450
2010-01-01,0.743,4312476
2010-01-01,0.664,4312500
2010-01-01,0.746,4312609
2010-01-01,0.702,4312617
2010-01-01,0.689,4312625
2010-01-01,0.765,4312658
2010-01-01,0.753,4312674
2010-01-01,0.702,4312708
2010-01-01,0.74,4312757
2010-01-01,0.785,4312807
2010-01-01,0.747,4312906
2010-01-01,0.768,4312955
2010-01-01,0.778,4313003
2010-01-01,0.759,4313011
2010-01-01,0.735,4313037
2010-01-01,0.689,4313060
2010-01-01,0.761,4313086
2010-01-01,0.744,4313102
2010-01-01,0.78,4313201
2010-01-01,0.766,4313300
2010-01-01,0.742,4313334
2010-01-01,0.741,4313359
2010-01-01,0.718,4313375
2010-01-01,0.688,4313391
2010-01-01,0.747,4313409
2010-01-01,0.663,4313425
2010-01-01,0.676,4313441
2010-01-01,0.767,4313466
2010-01-01,0.706,4313490
2010-01-01,0.751,4313508
2010-01-01,0.706,4313607
2010-01-01,0.715,4313656
2010-01-01,0.737,4313706
2010-01-01,0.72,4313805
2010-01-01,0.761,4313904
2010-01-01,0.661,4313953
2010-01-01,0.773,4314001
2010-01-01,0.676,4314027
2010-01-01,0.749,4314035
2010-01-01,0.704,4314050
2010-01-01,0.622,4314068
2010-01-01,0.698,4314076
2010-01-01,0.776,4314100
2010-01-01,0.71,4314134
2010-01-01,0.683,4314159
2010-01-01,0.64,4314175
2010-01-01,0.678,4314209
2010-01-01,0.741,4314308
2010-01-01,0.739,4314407
2010-01-01,0.758,4314423
2010-01-01,0.72,4314456
2010-01-01,0.65,4314464
2010-01-01,0.678,4314472
2010-01-01,0.71,4314498
2010-01-01,0.661,4314506
2010-01-01,0.669,4314555
2010-01-01,0.658,4314605
2010-01-01,0.687,4314704
2010-01-01,0.744,4314753
2010-01-01,0.725,4314779
2010-01-01,0.725,4314787
2010-01-01,0.713,4314803
2010-01-01,0.805,4314902
2010-01-01,0.693,4315008
2010-01-01,0.698,4315057
2010-01-01,0.69,4315073
2010-01-01,0.723,4315107
2010-01-01,0.715,4315131
2010-01-01,0.757,4315149
2010-01-01,0.683,4315156
2010-01-01,0.733,4315172
2010-01-01,0.715,4315206
2010-01-01,0.704,4315305
2010-01-01,0.689,4315313
2010-01-01,0.665,4315321
2010-01-01,0.756,4315354
2010-01-01,0.631,4315404
2010-01-01,0.731,4315453
2010-01-01,0.683,4315503
2010-01-01,0.656,4315552
2010-01-01,0.744,4315602
2010-01-01,0.693,4315701
2010-01-01,0.661,4315750
2010-01-01,0.729,4315800
2010-01-01,0.732,4315909
2010-01-01,0.689,4315958
2010-01-01,0.688,4316006
2010-01-01,0.724,4316105
2010-01-01,0.764,4316204
2010-01-01,0.688,4316303
2010-01-01,0.699,4316402
2010-01-01,0.678,4316428
2010-01-01,0.762,4316436
2010-01-01,0.687,4316451
2010-01-01,0.753,4316477
2010-01-01,0.74,4316501
2010-01-01,0.747,4316600
2010-01-01,0.725,4316709
2010-01-01,0.725,4316733
2010-01-01,0.74,4316758
2010-01-01,0.773,4316808
2010-01-01,0.784,4316907
2010-01-01,0.676,4316956
2010-01-01,0.663,4316972
2010-01-01,0.633,4317004
2010-01-01,0.727,4317103
2010-01-01,0.769,4317202
2010-01-01,0.746,4317251
2010-01-01,0.712,4317301
2010-01-01,0.766,4317400
2010-01-01,0.772,4317509
2010-01-01,0.764,4317558
2010-01-01,0.717,4317608
2010-01-01,0.686,4317707
2010-01-01,0.759,4317756
2010-01-01,0.739,4317806
2010-01-01,0.738,4317905
2010-01-01,0.732,4317954
2010-01-01,0.736,4318002
2010-01-01,0.763,4318051
2010-01-01,0.675,4318101
2010-01-01,0.685,4318200
2010-01-01,0.699,4318309
2010-01-01,0.696,4318408
2010-01-01,0.694,4318424
2010-01-01,0.748,4318432
2010-01-01,0.732,4318440
2010-01-01,0.651,4318457
2010-01-01,0.717,4318465
2010-01-01,0.707,4318481
2010-01-01,0.747,4318499
2010-01-01,0.623,4318507
2010-01-01,0.755,4318606
2010-01-01,0.725,4318614
2010-01-01,0.663,4318622
2010-01-01,0.739,4318705
2010-01-01,0.687,4318804
2010-01-01,0.741,4318903
2010-01-01,0.768,4319000
2010-01-01,0.726,4319109
2010-01-01,0.652,4319125
2010-01-01,0.667,4319158
2010-01-01,0.645,4319208
2010-01-01,0.692,4319307
2010-01-01,0.739,4319356
2010-01-01,0.664,4319364
2010-01-01,0.763,4319372
2010-01-01,0.709,4319406
2010-01-01,0.739,4319505
2010-01-01,0.708,4319604
2010-01-01,0.72,4319703
2010-01-01,0.764,4319711
2010-01-01,0.642,4319737
2010-01-01,0.754,4319752
2010-01-01,0.685,4319802
2010-01-01,0.711,4319901
2010-01-01,0.726,4320008
2010-01-01,0.777,4320107
2010-01-01,0.723,4320206
2010-01-01,0.712,4320230
2010-01-01,0.659,4320263
2010-01-01,0.777,4320305
2010-01-01,0.693,4320321
2010-01-01,0.671,4320354
2010-01-01,0.76,4320404
2010-01-01,0.652,4320453
2010-01-01,0.751,4320503
2010-01-01,0.689,4320552
2010-01-01,0.683,4320578
2010-01-01,0.752,4320602
2010-01-01,0.742,4320651
2010-01-01,0.631,4320677
2010-01-01,0.743,4320701
2010-01-01,0.731,4320800
2010-01-01,0.701,4320859
2010-01-01,0.76,4320909
2010-01-01,0.747,4321006
2010-01-01,0.695,4321105
2010-01-01,0.727,4321204
2010-01-01,0.733,4321303
2010-01-01,0.739,4321329
2010-01-01,0.656,4321352
2010-01-01,0.708,4321402
2010-01-01,0.689,4321436
2010-01-01,0.747,4321451
2010-01-01,0.742,4321469
2010-01-01,0.689,4321477
2010-01-01,0.683,4321493
2010-01-01,0.762,4321501
2010-01-01,0.719,4321600
2010-01-01,0.701,4321626
2010-01-01,0.791,4321634
2010-01-01,0.718,4321667
2010-01-01,0.71,4321709
2010-01-01,0.759,4321808
2010-01-01,0.662,4321832
2010-01-01,0.703,4321857
2010-01-01,0.768,4321907
2010-01-01,0.687,4321956
2010-01-01,0.733,4322004
2010-01-01,0.747,4322103
2010-01-01,0.657,4322152
2010-01-01,0.694,4322186
2010-01-01,0.709,4322202
2010-01-01,0.718,4322251
2010-01-01,0.728,4322301
2010-01-01,0.629,4322327
2010-01-01,0.7,4322343
2010-01-01,0.733,4322350
2010-01-01,0.649,4322376
2010-01-01,0.744,4322400
2010-01-01,0.721,4322509
2010-01-01,0.646,4322525
2010-01-01,0.624,4322533
2010-01-01,0.737,4322541
2010-01-01,0.757,4322558
2010-01-01,0.712,4322608
2010-01-01,0.737,4322707
2010-01-01,0.773,4322806
2010-01-01,0.723,4322855
2010-01-01,0.702,4322905
2010-01-01,0.717,4323002
2010-01-01,0.638,4323101
2010-01-01,0.777,4323200
2010-01-01,0.742,4323309
2010-01-01,0.705,4323358
2010-01-01,0.761,4323408
2010-01-01,0.662,4323457
2010-01-01,0.739,4323507
2010-01-01,0.78,4323606
2010-01-01,0.757,4323705
2010-01-01,0.655,4323754
2010-01-01,0.752,4323770
2010-01-01,0.735,4323804
2010-01-01,0.67,5000203
2010-01-01,0.711,5000252
2010-01-01,0.673,5000609
2010-01-01,0.663,5000708
2010-01-01,0.67,5000807
2010-01-01,0.697,5000856
2010-01-01,0.643,5000906
2010-01-01,0.697,5001003
2010-01-01,0.688,5001102
2010-01-01,0.633,5001243
2010-01-01,0.681,5001508
2010-01-01,0.71,5001904
2010-01-01,0.684,5002001
2010-01-01,0.698,5002100
2010-01-01,0.666,5002159
2010-01-01,0.67,5002209
2010-01-01,0.701,5002308
2010-01-01,0.692,5002407
2010-01-01,0.703,5002605
2010-01-01,0.784,5002704
2010-01-01,0.647,5002803
2010-01-01,0.727,5002902
2010-01-01,0.754,5002951
2010-01-01,0.671,5003108
2010-01-01,0.589,5003157
2010-01-01,0.7,5003207
2010-01-01,0.706,5003256
2010-01-01,0.703,5003306
2010-01-01,0.694,5003454
2010-01-01,0.639,5003488
2010-01-01,0.699,5003504
2010-01-01,0.747,5003702
2010-01-01,0.684,5003751
2010-01-01,0.714,5003801
2010-01-01,0.66,5003900
2010-01-01,0.721,5004007
2010-01-01,0.675,5004106
2010-01-01,0.662,5004304
2010-01-01,0.681,5004403
2010-01-01,0.654,5004502
2010-01-01,0.62,5004601
2010-01-01,0.72,5004700
2010-01-01,0.526,5004809
2010-01-01,0.664,5004908
2010-01-01,0.712,5005004
2010-01-01,0.708,5005103
2010-01-01,0.623,5005152
2010-01-01,0.704,5005202
2010-01-01,0.672,5005251
2010-01-01,0.736,5005400
2010-01-01,0.632,5005608
2010-01-01,0.686,5005681
2010-01-01,0.7,5005707
2010-01-01,0.639,5005806
2010-01-01,0.694,5006002
2010-01-01,0.721,5006200
2010-01-01,0.649,5006259
2010-01-01,0.721,5006309
2010-01-01,0.588,5006358
2010-01-01,0.671,5006408
2010-01-01,0.701,5006606
2010-01-01,0.666,5006903
2010-01-01,0.664,5007109
2010-01-01,0.715,5007208
2010-01-01,0.709,5007307
2010-01-01,0.673,5007406
2010-01-01,0.651,5007505
2010-01-01,0.642,5007554
2010-01-01,0.729,5007695
2010-01-01,0.614,5007703
2010-01-01,0.682,5007802
2010-01-01,0.686,5007901
2010-01-01,0.681,5007935
2010-01-01,0.593,5007950
2010-01-01,0.651,5007976
2010-01-01,0.658,5008008
2010-01-01,0.744,5008305
2010-01-01,0.711,5008404
2010-01-01,0.628,5100102
2010-01-01,0.729,5100201
2010-01-01,0.714,5100250
2010-01-01,0.704,5100300
2010-01-01,0.651,5100359
2010-01-01,0.701,5100409
2010-01-01,0.638,5100508
2010-01-01,0.705,5100607
2010-01-01,0.675,5100805
2010-01-01,0.687,5101001
2010-01-01,0.701,5101209
2010-01-01,0.725,5101258
2010-01-01,0.704,5101308
2010-01-01,0.675,5101407
2010-01-01,0.6,5101605
2010-01-01,0.693,5101704
2010-01-01,0.748,5101803
2010-01-01,0.661,5101852
2010-01-01,0.696,5101902
2010-01-01,0.708,5102504
2010-01-01,0.538,5102603
2010-01-01,0.734,5102637
2010-01-01,0.75,5102678
2010-01-01,0.744,5102686
2010-01-01,0.667,5102694
2010-01-01,0.693,5102702
2010-01-01,0.665,5102793
2010-01-01,0.665,5102850
2010-01-01,0.688,5103007
2010-01-01,0.699,5103056
2010-01-01,0.66,5103106
2010-01-01,0.713,5103205
2010-01-01,0.611,5103254
2010-01-01,0.689,5103304
2010-01-01,0.668,5103353
2010-01-01,0.718,5103361
2010-01-01,0.601,5103379
2010-01-01,0.785,5103403
2010-01-01,0.69,5103437
2010-01-01,0.683,5103452
2010-01-01,0.718,5103502
2010-01-01,0.69,5103601
2010-01-01,0.692,5103700
2010-01-01,0.679,5103809
2010-01-01,0.615,5103858
2010-01-01,0.67,5103908
2010-01-01,0.71,5103957
2010-01-01,0.703,5104104
2010-01-01,0.705,5104203
2010-01-01,0.661,5104500
2010-01-01,0.727,5104526
2010-01-01,0.71,5104542
2010-01-01,0.69,5104559
2010-01-01,0.693,5104609
2010-01-01,0.735,5104807
2010-01-01,0.63,5104906
2010-01-01,0.673,5105002
2010-01-01,0.682,5105101
2010-01-01,0.716,5105150
2010-01-01,0.662,5105176
2010-01-01,0.714,5105200
2010-01-01,0.627,5105234
2010-01-01,0.768,5105259
2010-01-01,0.676,5105309
2010-01-01,0.645,5105507
2010-01-01,0.701,5105580
2010-01-01,0.716,5105606
2010-01-01,0.704,5105622
2010-01-01,0.699,5105903
2010-01-01,0.702,5106000
2010-01-01,0.638,5106109
2010-01-01,0.65,5106158
2010-01-01,0.595,5106174
2010-01-01,0.636,5106182
2010-01-01,0.714,5106190
2010-01-01,0.651,5106208
2010-01-01,0.686,5106216
2010-01-01,0.758,5106224
2010-01-01,0.682,5106232
2010-01-01,0.669,5106240
2010-01-01,0.704,5106257
2010-01-01,0.674,5106265
2010-01-01,0.664,5106273
2010-01-01,0.649,5106281
2010-01-01,0.672,5106299
2010-01-01,0.667,5106307
2010-01-01,0.653,5106315
2010-01-01,0.679,5106372
2010-01-01,0.649,5106422
2010-01-01,0.656,5106455
2010-01-01,0.652,5106505
2010-01-01,0.734,5106653
2010-01-01,0.686,5106703
2010-01-01,0.703,5106752
2010-01-01,0.673,5106778
2010-01-01,0.685,5106802
2010-01-01,0.652,5106828
2010-01-01,0.599,5106851
2010-01-01,0.678,5107008
2010-01-01,0.752,5107040
2010-01-01,0.692,5107065
2010-01-01,0.719,5107107
2010-01-01,0.676,5107156
2010-01-01,0.67,5107180
2010-01-01,0.692,5107198
2010-01-01,0.707,5107206
2010-01-01,0.715,5107248
2010-01-01,0.689,5107263
2010-01-01,0.661,5107297
2010-01-01,0.682,5107305
2010-01-01,0.657,5107354
2010-01-01,0.66,5107404
2010-01-01,0.64,5107578
2010-01-01,0.755,5107602
2010-01-01,0.65,5107701
2010-01-01,0.684,5107743
2010-01-01,0.666,5107750
2010-01-01,0.735,5107768
2010-01-01,0.609,5107776
2010-01-01,0.655,5107792
2010-01-01,0.656,5107800
2010-01-01,0.668,5107859
2010-01-01,0.732,5107875
2010-01-01,0.664,5107883
2010-01-01,0.754,5107909
2010-01-01,0.744,5107925
2010-01-01,0.695,5107941
2010-01-01,0.729,5107958
2010-01-01,0.714,5108006
2010-01-01,0.698,5108055
2010-01-01,0.655,5108105
2010-01-01,0.716,5108204
2010-01-01,0.665,5108303
2010-01-01,0.656,5108352
2010-01-01,0.734,5108402
2010-01-01,0.68,5108501
2010-01-01,0.688,5108600
2010-01-01,0.688,5108808
2010-01-01,0.704,5108857
2010-01-01,0.663,5108907
2010-01-01,0.691,5108956
2010-01-01,0.708,5200050
2010-01-01,0.689,5200100
2010-01-01,0.686,5200134
2010-01-01,0.702,5200159
2010-01-01,0.671,5200175
2010-01-01,0.722,5200209
2010-01-01,0.686,5200258
2010-01-01,0.682,5200308
2010-01-01,0.697,5200506
2010-01-01,0.719,5200555
2010-01-01,0.713,5200605
2010-01-01,0.66,5200803
2010-01-01,0.609,5200829
2010-01-01,0.7,5200852
2010-01-01,0.681,5200902
2010-01-01,0.737,5201108
2010-01-01,0.725,5201207
2010-01-01,0.714,5201306
2010-01-01,0.718,5201405
2010-01-01,0.693,5201454
2010-01-01,0.693,5201504
2010-01-01,0.693,5201603
2010-01-01,0.732,5201702
2010-01-01,0.684,5201801
2010-01-01,0.674,5202155
2010-01-01,0.687,5202353
2010-01-01,0.675,5202502
2010-01-01,0.7,5202601
2010-01-01,0.66,5202809
2010-01-01,0.655,5203104
2010-01-01,0.742,5203203
2010-01-01,0.716,5203302
2010-01-01,0.67,5203401
2010-01-01,0.701,5203500
2010-01-01,0.683,5203559
2010-01-01,0.63,5203575
2010-01-01,0.701,5203609
2010-01-01,0.672,5203807
2010-01-01,0.71,5203906
2010-01-01,0.687,5203939
2010-01-01,0.704,5203962
2010-01-01,0.668,5204003
2010-01-01,0.71,5204102
2010-01-01,0.727,5204201
2010-01-01,0.698,5204250
2010-01-01,0.73,5204300
2010-01-01,0.693,5204409
2010-01-01,0.733,5204508
2010-01-01,0.685,5204557
2010-01-01,0.653,5204607
2010-01-01,0.631,5204656
2010-01-01,0.688,5204706
2010-01-01,0.694,5204805
2010-01-01,0.661,5204854
2010-01-01,0.692,5204904
2010-01-01,0.654,5204953
2010-01-01,0.713,5205000
2010-01-01,0.701,5205059
2010-01-01,0.766,5205109
2010-01-01,0.664,5205208
2010-01-01,0.584,5205307
2010-01-01,0.775,5205406
2010-01-01,0.711,5205455
2010-01-01,0.742,5205471
2010-01-01,0.717,5205497
2010-01-01,0.657,5205513
2010-01-01,0.658,5205521
2010-01-01,0.686,5205703
2010-01-01,0.68,5205802
2010-01-01,0.698,5205901
2010-01-01,0.699,5206206
2010-01-01,0.688,5206305
2010-01-01,0.708,5206404
2010-01-01,0.706,5206503
2010-01-01,0.737,5206602
2010-01-01,0.654,5206701
2010-01-01,0.697,5206800
2010-01-01,0.716,5206909
2010-01-01,0.729,5207105
2010-01-01,0.668,5207253
2010-01-01,0.702,5207352
2010-01-01,0.739,5207402
2010-01-01,0.707,5207501
2010-01-01,0.65,5207535
2010-01-01,0.685,5207600
2010-01-01,0.732,5207808
2010-01-01,0.597,5207907
2010-01-01,0.744,5208004
2010-01-01,0.715,5208103
2010-01-01,0.659,5208152
2010-01-01,0.653,5208301
2010-01-01,0.703,5208400
2010-01-01,0.76,5208509
2010-01-01,0.727,5208608
2010-01-01,0.799,5208707
2010-01-01,0.694,5208806
2010-01-01,0.709,5208905
2010-01-01,0.725,5209101
2010-01-01,0.674,5209150
2010-01-01,0.697,5209200
2010-01-01,0.687,5209291
2010-01-01,0.637,5209408
2010-01-01,0.652,5209457
2010-01-01,0.694,5209606
2010-01-01,0.706,5209705
2010-01-01,0.677,5209804
2010-01-01,0.644,5209903
2010-01-01,0.692,5209937
2010-01-01,0.701,5209952
2010-01-01,0.72,5210000
2010-01-01,0.701,5210109
2010-01-01,0.696,5210158
2010-01-01,0.743,5210208
2010-01-01,0.711,5210307
2010-01-01,0.719,5210406
2010-01-01,0.693,5210562
2010-01-01,0.718,5210604
2010-01-01,0.691,5210802
2010-01-01,0.725,5210901
2010-01-01,0.677,5211008
2010-01-01,0.726,5211206
2010-01-01,0.693,5211305
2010-01-01,0.718,5211404
2010-01-01,0.752,5211503
2010-01-01,0.704,5211602
2010-01-01,0.707,5211701
2010-01-01,0.699,5211800
2010-01-01,0.757,5211909
2010-01-01,0.689,5212006
2010-01-01,0.649,5212055
2010-01-01,0.706,5212105
2010-01-01,0.743,5212204
2010-01-01,0.74,5212253
2010-01-01,0.659,5212303
2010-01-01,0.701,5212501
2010-01-01,0.745,5212600
2010-01-01,0.626,5212709
2010-01-01,0.691,5212808
2010-01-01,0.699,5212907
2010-01-01,0.679,5212956
2010-01-01,0.677,5213004
2010-01-01,0.665,5213053
2010-01-01,0.707,5213087
2010-01-01,0.718,5213103
2010-01-01,0.696,5213400
2010-01-01,0.615,5213509
2010-01-01,0.707,5213707
2010-01-01,0.733,5213756
2010-01-01,0.613,5213772
2010-01-01,0.734,5213806
2010-01-01,0.695,5213855
2010-01-01,0.706,5213905
2010-01-01,0.683,5214002
2010-01-01,0.634,5214051
2010-01-01,0.68,5214101
2010-01-01,0.71,5214408
2010-01-01,0.721,5214507
2010-01-01,0.715,5214606
2010-01-01,0.678,5214705
2010-01-01,0.747,5214804
2010-01-01,0.643,5214838
2010-01-01,0.681,5214861
2010-01-01,0.655,5214879
2010-01-01,0.634,5214903
2010-01-01,0.718,5215009
2010-01-01,0.699,5215207
2010-01-01,0.684,5215231
2010-01-01,0.658,5215256
2010-01-01,0.715,5215306
2010-01-01,0.719,5215405
2010-01-01,0.747,5215504
2010-01-01,0.651,5215603
2010-01-01,0.713,5215652
2010-01-01,0.698,5215702
2010-01-01,0.73,5215801
2010-01-01,0.722,5215900
2010-01-01,0.686,5216007
2010-01-01,0.711,5216304
2010-01-01,0.672,5216403
2010-01-01,0.676,5216452
2010-01-01,0.712,5216809
2010-01-01,0.684,5216908
2010-01-01,0.721,5217104
2010-01-01,0.721,5217203
2010-01-01,0.693,5217302
2010-01-01,0.744,5217401
2010-01-01,0.669,5217609
2010-01-01,0.687,5217708
2010-01-01,0.727,5218003
2010-01-01,0.684,5218052
2010-01-01,0.654,5218102
2010-01-01,0.659,5218300
2010-01-01,0.684,5218391
2010-01-01,0.74,5218508
2010-01-01,0.727,5218607
2010-01-01,0.693,5218706
2010-01-01,0.731,5218789
2010-01-01,0.754,5218805
2010-01-01,0.719,5218904
2010-01-01,0.736,5219001
2010-01-01,0.706,5219100
2010-01-01,0.688,5219209
2010-01-01,0.713,5219258
2010-01-01,0.724,5219308
2010-01-01,0.683,5219357
2010-01-01,0.714,5219407
2010-01-01,0.634,5219456
2010-01-01,0.701,5219506
2010-01-01,0.665,5219605
2010-01-01,0.701,5219704
2010-01-01,0.691,5219712
2010-01-01,0.723,5219738
2010-01-01,0.665,5219753
2010-01-01,0.597,5219803
2010-01-01,0.651,5219902
2010-01-01,0.685,5220009
2010-01-01,0.724,5220058
2010-01-01,0.731,5220108
2010-01-01,0.669,5220157
2010-01-01,0.664,5220207
2010-01-01,0.697,5220264
2010-01-01,0.693,5220280
2010-01-01,0.72,5220405
2010-01-01,0.701,5220454
2010-01-01,0.681,5220504
2010-01-01,0.709,5220603
2010-01-01,0.645,5220686
2010-01-01,0.617,5220702
2010-01-01,0.716,5221007
2010-01-01,0.661,5221080
2010-01-01,0.685,5221197
2010-01-01,0.745,5221304
2010-01-01,0.699,5221403
2010-01-01,0.653,5221452
2010-01-01,0.697,5221502
2010-01-01,0.691,5221551
2010-01-01,0.67,5221577
2010-01-01,0.737,5221601
2010-01-01,0.703,5221700
2010-01-01,0.732,5221809
2010-01-01,0.746,5221858
2010-01-01,0.687,5221908
2010-01-01,0.712,5222005
2010-01-01,0.684,5222054
2010-01-01,0.647,5222203
2010-01-01,0.634,5222302
2010-01-01,0.824,5300108
