CodMunIBGE,PIB 2010 (R$),VALUE
3108305,160878.253,160878253.0
2921104,160946.736,160946736.0
4215455,161084.4,161084400.0
2702900,161139.156,161139156.0
4200507,161139.584,161139584.0
1703842,161232.729,161232729.0
1500305,161293.159,161293159.0
2403608,161295.368,161295368.0
2611309,161600.959,161600959.0
4106209,161618.362,161618362.0
2202901,161699.837,161699837.0
4127304,161794.926,161794926.0
4115408,161985.245,161985245.0
3146503,162196.139,162196139.0
3104601,162260.22,162260220.0
2933505,162450.777,162450777.0
3515400,162522.009,162522009.0
1303809,162583.165,162583165.0
2613602,162589.073,162589073.0
4208005,162658.307,162658307.0
4206405,162707.6,162707600.0
3108008,162874.012,162874012.0
3154804,162995.52,162995520.0
2404408,163104.202,163104202.0
4321402,163288.778,163288778.0
5218607,163327.265,163327265.0
4124020,163333.202,163333202.0
3302056,163482.408,163482408.0
2110708,163485.987,163485987.0
4207700,163885.564,163885564.0
3119104,163944.624,163944624.0
3556008,164050.239,164050239.0
3166808,164124.131,164124131.0
2921708,164558.781,164558781.0
3110905,164583.091,164583091.0
4121505,164998.669,164998669.0
2903409,165244.878,165244878.0
2308401,165701.443,165701443.0
1100924,165716.351,165716351.0
4200200,165800.081,165800081.0
3535408,165906.428,165906428.0
2205508,166238.856,166238856.0
1507458,166439.148,166439148.0
4122602,166490.449,166490449.0
2101251,166512.845,166512845.0
2906303,166784.85,166784850.0
2207801,167134.466,167134466.0
3300902,167262.162,167262162.0
2613107,167384.764,167384764.0
3114550,167392.828,167392828.0
4301909,167617.525,167617525.0
2807600,167656.733,167656733.0
4305702,167681.632,167681632.0
3164605,167712.015,167712015.0
2314003,167744.557,167744557.0
4219101,168042.685,168042685.0
3553609,168066.658,168066658.0
3202454,168088.089,168088089.0
3137700,168092.088,168092088.0
4117107,168287.817,168287817.0
3154309,168439.196,168439196.0
2600500,168443.558,168443558.0
2408201,168641.352,168641352.0
3301801,168677.172,168677172.0
4123006,169049.265,169049265.0
3504206,169054.146,169054146.0
1501204,169273.964,169273964.0
4316501,169695.292,169695292.0
5203906,169957.83,169957830.0
1711902,170220.104,170220104.0
2804003,170272.631,170272631.0
2201200,170485.626,170485626.0
3140902,170545.118,170545118.0
4106803,170751.395,170751395.0
1503093,170781.713,170781713.0
5107768,170788.423,170788423.0
3552601,170886.654,170886654.0
3111507,170940.558,170940558.0
3152204,170999.802,170999802.0
3544301,171146.537,171146537.0
2707305,171182.483,171182483.0
4125803,171482.914,171482914.0
2804904,171500.444,171500444.0
1600154,171959.377,171959377.0
4209607,172087.465,172087465.0
4121208,172324.381,172324381.0
2927705,172354.194,172354194.0
3302809,172472.24,172472240.0
2913200,172599.971,172599971.0
4302303,172919.218,172919218.0
4110607,172945.434,172945434.0
3555109,173505.833,173505833.0
2210607,173530.432,173530432.0
3145109,173609.201,173609201.0
1101492,173609.634,173609634.0
1100148,173651.29,173651290.0
3104106,174256.227,174256227.0
1400209,174393.565,174393565.0
3516903,174774.282,174774282.0
2902708,174811.499,174811499.0
1504059,174971.916,174971916.0
2703205,175262.86,175262860.0
1716505,175468.04,175468040.0
4124806,175479.498,175479498.0
2105708,175720.255,175720255.0
3534757,175724.06,175724060.0
2802007,175757.416,175757416.0
5205000,175795.407,175795407.0
4214706,176187.061,176187061.0
5107800,176621.475,176621475.0
1506203,176749.427,176749427.0
2917359,176829.494,176829494.0
4109302,177251.822,177251822.0
2602209,177434.465,177434465.0
3511904,177493.46,177493460.0
4206652,177639.355,177639355.0
2917300,177719.166,177719166.0
3204351,178041.186,178041186.0
2918100,178175.914,178175914.0
4313656,178192.983,178192983.0
5222005,178699.423,178699423.0
3556800,178894.681,178894681.0
5108501,179085.469,179085469.0
2504306,179125.141,179125141.0
2602605,179427.012,179427012.0
2900801,179464.576,179464576.0
3301405,179531.541,179531541.0
3137809,179753.679,179753679.0
4124400,179797.06,179797060.0
4208450,179832.199,179832199.0
2708808,180022.883,180022883.0
3124203,180098.996,180098996.0
1508209,180174.12,180174120.0
3144003,180737.977,180737977.0
3530201,180861.765,180861765.0
1500347,180873.251,180873251.0
2313104,180924.37,180924370.0
3304102,180948.369,180948369.0
2404309,181160.027,181160027.0
2608750,181351.912,181351912.0
4127205,181612.671,181612671.0
2921906,181889.421,181889421.0
4314605,182157.922,182157922.0
4116059,182213.301,182213301.0
3523503,182572.738,182572738.0
3520004,182727.636,182727636.0
4319406,182866.417,182866417.0
2310258,182868.433,182868433.0
3536000,183017.693,183017693.0
4216107,183389.477,183389477.0
2901007,183454.022,183454022.0
3508702,183486.775,183486775.0
4322251,183647.752,183647752.0
2800670,183937.448,183937448.0
2921500,184324.537,184324537.0
2103406,184327.758,184327758.0
2112803,184402.425,184402425.0
1200450,184619.609,184619609.0
2204303,184979.592,184979592.0
2304707,185041.151,185041151.0
4312708,185120.843,185120843.0
2611903,185176.01,185176010.0
4209706,185263.501,185263501.0
3532603,185308.689,185308689.0
2313807,185496.756,185496756.0
4204004,185683.835,185683835.0
3532900,185758.229,185758229.0
4105706,185784.526,185784526.0
3125705,186493.592,186493592.0
5103601,186656.213,186656213.0
3128600,186763.553,186763553.0
3542107,186779.155,186779155.0
2308104,187163.942,187163942.0
3557303,187414.999,187414999.0
4312609,187455.029,187455029.0
5209952,187526.279,187526279.0
4301206,187776.699,187776699.0
2509701,188005.498,188005498.0
1301159,188022.504,188022504.0
4103909,188700.552,188700552.0
4318101,188821.387,188821387.0
4104709,188986.8,188986800.0
5104203,189013.825,189013825.0
2905602,189191.863,189191863.0
3202603,189276.45,189276450.0
4204350,189345.813,189345813.0
4205001,189575.281,189575281.0
3517604,189593.932,189593932.0
4319158,189716.416,189716416.0
5003751,189936.516,189936516.0
3115102,190153.007,190153007.0
3517901,190313.237,190313237.0
5210901,190384.309,190384309.0
4217303,190420.969,190420969.0
2305803,190443.101,190443101.0
2411205,190548.621,190548621.0
1200104,190698.905,190698905.0
2926004,190746.422,190746422.0
4306007,191327.841,191327841.0
5103353,191366.751,191366751.0
3555604,191800.822,191800822.0
2600104,191903.759,191903759.0
2608800,191950.731,191950731.0
2207009,192401.518,192401518.0
3514809,192594.347,192594347.0
5214838,192814.43,192814430.0
3544905,192885.116,192885116.0
1100064,193092.596,193092596.0
3203346,193114.331,193114331.0
1702208,193361.08,193361080.0
1600501,193371.294,193371294.0
3541802,193421.015,193421015.0
1303569,193863.213,193863213.0
3532827,193882.292,193882292.0
4128500,193932.356,193932356.0
1504000,193959.718,193959718.0
2903276,194010.973,194010973.0
2911204,194280.283,194280283.0
3512902,194768.668,194768668.0
4203501,194818.917,194818917.0
2414407,195079.6,195079600.0
3103405,195413.469,195413469.0
3538105,195578.27,195578270.0
2402303,195638.734,195638734.0
5003801,195818.801,195818801.0
4216008,196063.667,196063667.0
2902906,196340.082,196340082.0
4119954,196368.702,196368702.0
2302107,196688.394,196688394.0
2101707,196704.906,196704906.0
2920601,197614.144,197614144.0
2701001,197707.087,197707087.0
4102802,197809.651,197809651.0
2933604,197973.149,197973149.0
2409902,198010.218,198010218.0
2204501,198105.526,198105526.0
5204805,198585.192,198585192.0
4111407,198693.727,198693727.0
3115508,198694.811,198694811.0
2708105,198730.218,198730218.0
2912202,198977.799,198977799.0
4315503,199249.332,199249332.0
4207908,199266.268,199266268.0
1716208,199267.87,199267870.0
3519105,199522.299,199522299.0
4218509,199684.479,199684479.0
2708303,199790.852,199790852.0
3521705,199839.507,199839507.0
2306256,200020.01,200020010.0
2704500,200032.31,200032310.0
3556909,200081.454,200081454.0
2310704,200100.228,200100228.0
4312500,200167.952,200167952.0
1502954,200326.123,200326123.0
4203303,200338.085,200338085.0
2313609,200408.003,200408003.0
2600708,200480.146,200480146.0
1200302,200520.809,200520809.0
4107603,200521.32,200521320.0
2410256,200608.463,200608463.0
3521101,200670.429,200670429.0
4112801,200959.047,200959047.0
2915502,201140.393,201140393.0
2513901,201308.798,201308798.0
1506161,201449.035,201449035.0
2614105,201492.856,201492856.0
4127965,201961.6,201961600.0
3114501,202127.364,202127364.0
2512101,202177.226,202177226.0
3133501,202848.108,202848108.0
3168002,202903.213,202903213.0
2801405,202938.998,202938998.0
5005251,202980.887,202980887.0
3101904,203287.601,203287601.0
3524907,203379.849,203379849.0
4315800,203689.667,203689667.0
3508009,203949.591,203949591.0
3111002,204026.276,204026276.0
2201903,204103.069,204103069.0
5000708,204119.113,204119113.0
3127800,204903.332,204903332.0
2914653,204905.592,204905592.0
4116703,204947.695,204947695.0
4311155,205159.037,205159037.0
1302405,205324.579,205324579.0
5106422,205351.354,205351354.0
2916500,205373.166,205373166.0
4318507,205441.909,205441909.0
2608503,205505.218,205505218.0
3111408,205509.962,205509962.0
4200408,205616.745,205616745.0
3303955,205711.923,205711923.0
5105002,205785.609,205785609.0
2601409,206233.513,206233513.0
3112604,206239.565,206239565.0
3548054,206256.881,206256881.0
3304409,206378.245,206378245.0
3139607,206461.337,206461337.0
3133402,206591.547,206591547.0
4321105,206604.132,206604132.0
4207106,206642.834,206642834.0
3305703,206675.772,206675772.0
3543253,206716.247,206716247.0
3545605,207180.164,207180164.0
5220504,207369.272,207369272.0
2211100,207504.133,207504133.0
2905800,207648.919,207648919.0
3556107,207895.872,207895872.0
4323804,207981.22,207981220.0
2405801,208544.957,208544957.0
5217708,208549.271,208549271.0
2902054,208755.627,208755627.0
3521309,208808.709,208808709.0
3300951,208944.247,208944247.0
2305001,208951.58,208951580.0
2306553,208962.341,208962341.0
3111804,208976.181,208976181.0
2603009,209180.279,209180279.0
5104526,209737.686,209737686.0
3533007,209745.792,209745792.0
3511607,209827.256,209827256.0
4104253,209892.72,209892720.0
4322533,210210.653,210210653.0
1100940,210217.76,210217760.0
5002001,210417.905,210417905.0
4107504,210957.072,210957072.0
3546009,211247.363,211247363.0
3301504,211282.351,211282351.0
3532405,211669.104,211669104.0
1600535,211985.42,211985420.0
3512308,212218.91,212218910.0
3535606,212802.317,212802317.0
1500958,212960.707,212960707.0
2604205,213140.75,213140750.0
3549953,213289.055,213289055.0
2103604,213301.855,213301855.0
2300309,213402.49,213402490.0
3203007,213862.206,213862206.0
3301876,213965.797,213965797.0
4304903,214235.046,214235046.0
2616308,214257.617,214257617.0
3130309,214267.131,214267131.0
3147600,214361.737,214361737.0
3538907,214410.827,214410827.0
2607653,214506.414,214506414.0
1708205,214558.353,214558353.0
5105507,214806.328,214806328.0
5001243,215020.11,215020110.0
4127601,215887.031,215887031.0
3526100,216173.274,216173274.0
5107107,216184.751,216184751.0
4118907,217256.628,217256628.0
2925105,217290.397,217290397.0
1301704,217550.061,217550061.0
3507407,217809.37,217809370.0
3506805,218422.882,218422882.0
1100338,218431.236,218431236.0
4320701,218755.904,218755904.0
3203130,218809.25,218809250.0
4125100,219058.09,219058090.0
2602308,219701.088,219701088.0
2106755,219999.423,219999423.0
2928109,220008.229,220008229.0
3535002,220099.739,220099739.0
2111607,220286.127,220286127.0
2314102,220618.565,220618565.0
4104428,220622.084,220622084.0
5215603,220980.591,220980591.0
4208807,221481.64,221481640.0
5008008,221679.445,221679445.0
3551900,221796.249,221796249.0
1100056,222021.189,222021189.0
5005681,222052.273,222052273.0
3114402,222871.307,222871307.0
4305306,223012.52,223012520.0
2512507,223697.45,223697450.0
3143203,223710.399,223710399.0
2602803,223749.553,223749553.0
5103254,223793.4,223793400.0
3153400,224162.804,224162804.0
3512100,224170.599,224170599.0
2902104,224189.45,224189450.0
3144102,224214.974,224214974.0
5004304,224451.212,224451212.0
2114007,224585.634,224585634.0
2109007,224761.91,224761910.0
4306908,224790.148,224790148.0
1505486,224947.177,224947177.0
4113502,225062.889,225062889.0
3139508,225450.149,225450149.0
3305604,225491.321,225491321.0
5002605,225730.945,225730945.0
5103452,225805.899,225805899.0
3132503,225982.611,225982611.0
2312205,226302.837,226302837.0
3100203,226324.643,226324643.0
2929305,226352.063,226352063.0
3162906,226774.961,226774961.0
4126603,226783.415,226783415.0
3547700,227003.705,227003705.0
4219176,227434.172,227434172.0
3144607,227754.748,227754748.0
5215306,227777.325,227777325.0
3114204,227890.527,227890527.0
4312617,227907.784,227907784.0
1200609,227962.514,227962514.0
3504602,228059.936,228059936.0
1501907,228096.636,228096636.0
1100809,228321.486,228321486.0
4126801,228380.499,228380499.0
5218904,228557.369,228557369.0
2506004,228855.621,228855621.0
2307007,230189.011,230189011.0
1722107,230191.881,230191881.0
5006903,230214.432,230214432.0
4217907,230221.002,230221002.0
5106257,230236.59,230236590.0
5211206,230409.473,230409473.0
2302404,230697.482,230697482.0
4308102,230756.159,230756159.0
3520905,230949.187,230949187.0
2929909,231048.91,231048910.0
4201257,231412.634,231412634.0
5215504,231505.243,231505243.0
4205704,231533.906,231533906.0
3204054,231613.891,231613891.0
2932507,231739.229,231739229.0
1502301,232621.543,232621543.0
2803005,232622.916,232622916.0
2605103,232834.064,232834064.0
4117503,233171.639,233171639.0
3135050,233405.595,233405595.0
2931905,233602.364,233602364.0
4108502,233624.289,233624289.0
3500501,233684.077,233684077.0
3203502,233990.438,233990438.0
2402204,234466.816,234466816.0
3121258,235187.147,235187147.0
2409407,235359.535,235359535.0
5105606,235413.346,235413346.0
4213708,235415.048,235415048.0
3551306,235556.202,235556202.0
1100254,235588.861,235588861.0
2306900,235623.97,235623970.0
2609501,235999.671,235999671.0
3537909,236405.569,236405569.0
3501301,236565.853,236565853.0
2312304,236890.743,236890743.0
1304062,237077.849,237077849.0
1503309,237082.371,237082371.0
1508308,237508.911,237508911.0
3517505,237521.683,237521683.0
3143401,237578.023,237578023.0
2802304,237701.94,237701940.0
4114104,238054.402,238054402.0
4101705,238326.164,238326164.0
3545506,238725.82,238725820.0
4122008,238758.394,238758394.0
5208905,238779.657,238779657.0
4216701,238780.707,238780707.0
2500601,238949.359,238949359.0
4314423,238961.303,238961303.0
3205036,239681.817,239681817.0
4110508,240239.001,240239001.0
4215505,240264.6,240264600.0
5218300,240422.822,240422822.0
3521903,240782.439,240782439.0
2300754,240831.099,240831099.0
2400703,240885.445,240885445.0
1503705,241334.392,241334392.0
1400472,241464.868,241464868.0
4315305,241714.595,241714595.0
5103304,241722.905,241722905.0
4124053,241881.459,241881459.0
3138807,243054.893,243054893.0
3200102,243707.233,243707233.0
3105103,244317.145,244317145.0
4317806,244638.496,244638496.0
5217302,244744.579,244744579.0
2102325,244982.334,244982334.0
4300109,245070.808,245070808.0
2701407,245300.826,245300826.0
2708006,246215.961,246215961.0
3524501,246362.302,246362302.0
2302503,246828.28,246828280.0
2801306,247024.867,247024867.0
2709152,247037.423,247037423.0
2408300,247259.398,247259398.0
5007406,247285.712,247285712.0
3551801,247450.424,247450424.0
2904902,247565.298,247565298.0
5212204,247606.074,247606074.0
4117305,247676.77,247676770.0
2605707,248290.382,248290382.0
3303005,248305.39,248305390.0
5108600,248343.423,248343423.0
5000856,248495.49,248495490.0
3156304,248518.558,248518558.0
3534203,249228.669,249228669.0
3161106,249262.149,249262149.0
2602100,249367.406,249367406.0
3168101,249698.168,249698168.0
3507100,249973.451,249973451.0
4300802,250584.724,250584724.0
3204609,250849.285,250849285.0
3540903,250901.341,250901341.0
4310330,251065.699,251065699.0
3505609,251324.388,251324388.0
3151404,251391.425,251391425.0
3203403,251416.39,251416390.0
1302702,251450.327,251450327.0
5209705,251865.398,251865398.0
4126306,252170.122,252170122.0
5002100,252396.449,252396449.0
2310209,252871.923,252871923.0
3157708,253145.387,253145387.0
5205901,253544.763,253544763.0
3553807,253559.021,253559021.0
3550902,253661.67,253661670.0
3157203,253836.052,253836052.0
3113701,254136.555,254136555.0
5108006,254163.052,254163052.0
3101102,254295.898,254295898.0
3528007,255047.25,255047250.0
4115606,255255.318,255255318.0
3501004,255322.129,255322129.0
4105409,255384.782,255384782.0
2925501,255387.633,255387633.0
4113908,255465.646,255465646.0
4302352,255593.849,255593849.0
3202504,255852.439,255852439.0
4121406,255982.028,255982028.0
3112307,256075.799,256075799.0
4114005,256087.828,256087828.0
4211009,256171.998,256171998.0
3202108,256422.778,256422778.0
3538600,256488.272,256488272.0
3302106,256885.012,256885012.0
2917607,257036.842,257036842.0
4321006,257340.11,257340110.0
5206404,257575.515,257575515.0
3202306,257598.804,257598804.0
2401206,257659.674,257659674.0
1504455,258217.912,258217912.0
3529203,259695.968,259695968.0
4302709,260633.105,260633105.0
3555356,261151.879,261151879.0
3160405,261299.564,261299564.0
5005004,261617.267,261617267.0
3508801,261963.621,261963621.0
1100015,262076.878,262076878.0
2906907,262803.018,262803018.0
1503804,263119.36,263119360.0
4316709,263233.585,263233585.0
2926202,263604.606,263604606.0
2313500,263842.966,263842966.0
2913705,263876.665,263876665.0
1707009,264357.21,264357210.0
1200500,264528.129,264528129.0
3101706,264550.997,264550997.0
3105905,264633.293,264633293.0
3204203,264652.968,264652968.0
5221551,264729.754,264729754.0
3515202,264737.274,264737274.0
1505809,264771.529,264771529.0
4101903,264775.789,264775789.0
2708501,264998.714,264998714.0
2926608,265023.747,265023747.0
5107008,265120.128,265120128.0
5106240,265204.205,265204205.0
3142809,265413.506,265413506.0
2202208,265506.124,265506124.0
4101002,265680.297,265680297.0
5101902,265710.048,265710048.0
2913903,265784.143,265784143.0
2611804,265945.473,265945473.0
3301207,266203.126,266203126.0
3200201,266215.075,266215075.0
3147204,266338.703,266338703.0
3133006,266373.505,266373505.0
5004601,266482.199,266482199.0
3531506,266527.494,266527494.0
3527405,267341.047,267341047.0
4217402,267424.184,267424184.0
5101407,267863.938,267863938.0
4105300,268220.91,268220910.0
2503001,269041.443,269041443.0
5205455,269081.151,269081151.0
4206900,269202.616,269202616.0
3128303,269425.372,269425372.0
3520301,269465.756,269465756.0
5100409,269634.819,269634819.0
2515302,269811.575,269811575.0
3109402,270278.577,270278577.0
2401453,270431.728,270431728.0
5106505,270746.729,270746729.0
3304128,270825.789,270825789.0
1503044,271035.984,271035984.0
5220207,271568.844,271568844.0
1302900,271610.911,271610911.0
3126307,271615.715,271615715.0
3535804,271929.753,271929753.0
4304663,272055.71,272055710.0
1100130,272200.914,272200914.0
2313302,272689.541,272689541.0
3541703,272723.172,272723172.0
5005608,273227.009,273227009.0
3144706,273507.323,273507323.0
2923001,273963.745,273963745.0
4106506,274169.821,274169821.0
3507803,274485.402,274485402.0
4317905,274500.494,274500494.0
3524600,274929.841,274929841.0
2108207,275077.64,275077640.0
2933208,275129.148,275129148.0
5002209,275193.71,275193710.0
3511706,275341.142,275341142.0
3149903,275999.099,275999099.0
3158953,276056.189,276056189.0
4217600,276478.21,276478210.0
4104501,277316.678,277316678.0
1709302,277727.418,277727418.0
4316600,278521.494,278521494.0
4212502,278810.295,278810295.0
3155504,278907.862,278907862.0
2109106,279252.58,279252580.0
4126504,279798.498,279798498.0
5214002,279972.082,279972082.0
4101200,280687.147,280687147.0
5205406,281772.875,281772875.0
2615409,282076.312,282076312.0
4212809,282332.313,282332313.0
3111606,282617.482,282617482.0
3169604,282632.689,282632689.0
5216452,282661.11,282661110.0
3536208,283148.134,283148134.0
4202453,283236.195,283236195.0
3515152,283626.973,283626973.0
4106605,283645.058,283645058.0
3111101,283776.166,283776166.0
2807402,284139.117,284139117.0
3517703,284371.393,284371393.0
2919504,284507.911,284507911.0
4204509,284590.741,284590741.0
4111258,284594.823,284594823.0
4121802,285197.605,285197605.0
2612604,285501.615,285501615.0
3303856,285722.997,285722997.0
4211504,286074.49,286074490.0
2105401,286118.211,286118211.0
5101258,286281.545,286281545.0
3147402,289500.459,289500459.0
2700409,290760.601,290760601.0
2807105,290973.353,290973353.0
4308904,291019.976,291019976.0
2511202,291087.435,291087435.0
3300225,291120.922,291120922.0
3113305,291208.954,291208954.0
2905206,291471.175,291471175.0
4309050,291730.028,291730028.0
3533601,291746.18,291746180.0
3304508,291757.211,291757211.0
4121703,291845.217,291845217.0
3546306,292009.687,292009687.0
4307500,292440.206,292440206.0
4113304,293245.656,293245656.0
1505031,293612.911,293612911.0
4107256,293942.906,293942906.0
5004502,294271.416,294271416.0
1508159,294588.008,294588008.0
4106308,294602.88,294602880.0
4214003,294793.438,294793438.0
3554300,295562.584,295562584.0
4210605,295805.552,295805552.0
4316006,297375.388,297375388.0
3115359,297630.938,297630938.0
5220603,297998.925,297998925.0
4301305,298334.752,298334752.0
2800605,298386.79,298386790.0
3133105,298492.046,298492046.0
2916302,298496.155,298496155.0
3522901,298927.536,298927536.0
1502707,299034.029,299034029.0
3205010,299051.424,299051424.0
3157005,299272.278,299272278.0
2804508,299772.257,299772257.0
3526209,299824.199,299824199.0
2914000,300001.859,300001859.0
3130408,300368.206,300368206.0
4201208,300522.721,300522721.0
5210208,301137.682,301137682.0
5104104,301442.211,301442211.0
2305407,302015.969,302015969.0
5102686,302203.135,302203135.0
2805703,302299.093,302299093.0
2609907,302984.986,302984986.0
4102109,303423.222,303423222.0
5203500,303871.053,303871053.0
5200134,303945.841,303945841.0
4218806,304084.761,304084761.0
5106307,304702.981,304702981.0
2508901,305036.586,305036586.0
5205307,305421.553,305421553.0
2907202,305578.713,305578713.0
3509403,306018.756,306018756.0
1301852,306445.629,306445629.0
3151602,306877.715,306877715.0
3508603,307018.88,307018880.0
3134905,307463.223,307463223.0
4306957,308156.722,308156722.0
3521804,308173.993,308173993.0
5201306,308863.905,308863905.0
3540804,309166.561,309166561.0
2101608,309789.568,309789568.0
3147303,309859.293,309859293.0
2610608,310726.338,310726338.0
1100098,311787.835,311787835.0
1502939,311832.018,311832018.0
3204104,312141.262,312141262.0
3123601,312673.488,312673488.0
3130705,313496.903,313496903.0
2104800,313697.984,313697984.0
5007935,314248.422,314248422.0
5004700,314314.942,314314942.0
3128006,314399.691,314399691.0
1705508,314490.964,314490964.0
1303536,314535.23,314535230.0
3159803,315149.167,315149167.0
3528809,315177.536,315177536.0
3502903,315642.521,315642521.0
4109708,315948.926,315948926.0
4111902,316109.41,316109410.0
5219753,316166.826,316166826.0
3110004,317354.348,317354348.0
4206702,317436.341,317436341.0
4314464,319504.429,319504429.0
3506607,319857.627,319857627.0
3511409,319998.267,319998267.0
3526001,320339.01,320339010.0
2504603,320782.219,320782219.0
3116605,321375.087,321375087.0
5107065,322214.712,322214712.0
5208806,322592.499,322592499.0
2208403,322808.816,322808816.0
2706901,323189.925,323189925.0
4205803,323276.435,323276435.0
4127403,323637.589,323637589.0
3205069,323909.446,323909446.0
1100320,324475.914,324475914.0
3149804,324857.502,324857502.0
4212106,324930.952,324930952.0
5107305,324971.856,324971856.0
4205308,325049.235,325049235.0
5002902,325443.126,325443126.0
3124104,325445.957,325445957.0
3520442,325536.64,325536640.0
1505437,326028.765,326028765.0
4210001,326048.169,326048169.0
4318200,326081.008,326081008.0
3201605,326645.961,326645961.0
5102702,327534.976,327534976.0
3511003,327576.875,327576875.0
2300200,327756.17,327756170.0
2302206,328008.782,328008782.0
4311007,328128.447,328128447.0
3530102,328815.944,328815944.0
4319604,328886.941,328886941.0
3532009,328940.627,328940627.0
1506708,329767.345,329767345.0
4102406,330650.341,330650341.0
3521002,331073.561,331073561.0
2103208,331086.167,331086167.0
3204708,331119.964,331119964.0
3550209,332034.101,332034101.0
1506187,333880.002,333880002.0
4103602,334471.774,334471774.0
4128005,334638.279,334638279.0
5105903,335278.661,335278661.0
5002308,335281.21,335281210.0
1508001,335913.012,335913012.0
5205497,336090.538,336090538.0
1100452,336264.863,336264863.0
3109303,336348.558,336348558.0
2110005,336588.208,336588208.0
4217006,337295.797,337295797.0
5216403,337577.593,337577593.0
4115705,338140.094,338140094.0
1507607,338329.769,338329769.0
5000203,338434.088,338434088.0
4314472,338626.972,338626972.0
3523602,339110.485,339110485.0
3135209,339717.897,339717897.0
3171006,340207.024,340207024.0
3305752,340479.234,340479234.0
4109609,341184.358,341184358.0
3512209,341423.603,341423603.0
4204251,342339.831,342339831.0
2609402,342814.07,342814070.0
4217808,343181.536,343181536.0
3162005,343550.18,343550180.0
5207402,343620.445,343620445.0
2702405,343733.294,343733294.0
5105622,344011.04,344011040.0
5200308,344661.619,344661619.0
3529906,345358.852,345358852.0
3162104,345614.374,345614374.0
1600279,346802.637,346802637.0
4318408,346805.855,346805855.0
2919926,347393.913,347393913.0
3200805,347440.143,347440143.0
2401008,347485.356,347485356.0
1505064,347950.987,347950987.0
2613008,348342.405,348342405.0
1508084,348357.922,348357922.0
1304203,350169.148,350169148.0
4110102,350542.868,350542868.0
3152006,350722.715,350722715.0
2608909,351642.62,351642620.0
4119608,351704.428,351704428.0
4208401,352392.577,352392577.0
4120002,353032.492,353032492.0
2610905,353864.254,353864254.0
4114302,353924.768,353924768.0
5100201,354550.128,354550128.0
3110509,354581.075,354581075.0
4119400,354971.69,354971690.0
4211207,355613.068,355613068.0
5204409,355732.86,355732860.0
3538808,356422.725,356422725.0
4204558,357103.91,357103910.0
3201902,357323.143,357323143.0
3162955,357401.565,357401565.0
5007109,358151.498,358151498.0
2614204,358797.431,358797431.0
3539103,359140.738,359140738.0
4112108,359274.809,359274809.0
3114303,359631.479,359631479.0
4208104,359640.356,359640356.0
4111506,359655.044,359655044.0
3151107,359657.707,359657707.0
3302908,359763.774,359763774.0
5204300,360443.662,360443662.0
3508108,360765.513,360765513.0
4211603,361663.652,361663652.0
1500404,361812.746,361812746.0
2908408,361911.726,361911726.0
1505106,363168.529,363168529.0
4320800,363254.734,363254734.0
1501808,363439.583,363439583.0
4320404,364123.103,364123103.0
2914703,364346.8,364346800.0
2302800,364415.06,364415060.0
4202107,365510.57,365510570.0
4214201,366185.162,366185162.0
4105904,366561.022,366561022.0
1506500,366697.775,366697775.0
3536307,367399.013,367399013.0
2910503,371221.013,371221013.0
3520400,372951.927,372951927.0
4212205,376153.954,376153954.0
2302602,377210.575,377210575.0
4309001,377335.491,377335491.0
4102307,377392.928,377392928.0
3537404,377620.191,377620191.0
3202207,377891.255,377891255.0
2107506,378482.027,378482027.0
2304103,379566.702,379566702.0
3535309,379611.183,379611183.0
2403103,380268.451,380268451.0
4321907,380637.217,380637217.0
3551603,380643.79,380643790.0
2601904,381017.162,381017162.0
3521408,381531.305,381531305.0
4213609,381850.643,381850643.0
3121605,381948.43,381948430.0
3519055,381992.941,381992941.0
4305207,382027.847,382027847.0
4101101,382725.21,382725210.0
2903904,382897.057,382897057.0
4116901,383329.082,383329082.0
4304200,383562.392,383562392.0
2915205,383952.778,383952778.0
3544103,384515.326,384515326.0
5213756,385212.477,385212477.0
3162922,385476.532,385476532.0
2906006,385851.349,385851349.0
3542404,386949.041,386949041.0
3140803,387353.341,387353341.0
1503457,387766.77,387766770.0
5203302,387921.995,387921995.0
4322707,388823.279,388823279.0
4127502,389552.815,389552815.0
4319505,389760.267,389760267.0
2928802,390081.143,390081143.0
4216503,390207.264,390207264.0
4108601,391231.55,391231550.0
4108809,391298.721,391298721.0
5214507,391463.906,391463906.0
3304805,392105.695,392105695.0
4218301,392282.315,392282315.0
5100607,392611.01,392611010.0
3553302,393244.986,393244986.0
3107307,393255.1,393255100.0
5217104,393827.352,393827352.0
1504802,394236.234,394236234.0
3165537,394851.727,394851727.0
3113206,397736.349,397736349.0
3553401,398164.937,398164937.0
2614501,398380.496,398380496.0
3146008,398544.228,398544228.0
1504703,398706.134,398706134.0
3300258,400093.657,400093657.0
4313201,401984.758,401984758.0
3514106,402239.878,402239878.0
5000609,402429.251,402429251.0
2706703,402529.256,402529256.0
3140704,403967.305,403967305.0
3300506,404186.56,404186560.0
3507902,406092.79,406092790.0
4302808,406799.991,406799991.0
3550407,407763.289,407763289.0
4321808,408323.823,408323823.0
4319000,408329.279,408329279.0
3554805,409012.13,409012130.0
3531407,409116.705,409116705.0
2308708,409292.538,409292538.0
4311205,409433.39,409433390.0
2412203,409695.521,409695521.0
2112001,411130.131,411130131.0
4204707,411456.402,411456402.0
1713205,411917.043,411917043.0
